"Time[s]","1X[g]","1Y[g]","1Z[g]","2X[g]","2Y[g]","2Z[g]","3X[g]","3Y[g]","3Z[g]","4X[g]","4Y[g]","4Z[g]"
0.0035,0.3144147972086962,0.2495972382898537,-0.41057344609234436,0.3552715432008479,-0.5048125747814174,0.19967779063188326,-0.7676150301790352,0.23684769546723203,0.16768789184463845,-0.23684769546723186,-0.7676150301790352,-0.16768789184463825
0.00375,0.31417487156879503,0.24964587131309682,-0.4107455063955745,0.35541566566431687,-0.5044276807066587,0.19971669705047757,-0.7677798607039676,0.23694377710954473,0.16755993150335713,-0.2369437771095445,-0.7677798607039679,-0.16755993150335685
0.004,0.31393495168860597,0.2496941593755551,-0.41091755254619383,0.35555945025066743,-0.5040428182908887,0.19975532750044436,-0.7679446776709674,0.23703963350044496,0.16743197423392356,-0.23703963350044524,-0.7679446776709676,-0.1674319742339228
0.00425,0.3136950379094218,0.24974210268545524,-0.41108958427897013,0.3557028972147363,-0.5036579881274312,0.19979368214836415,-0.7681094808259455,0.23713526480982397,0.16730402021835805,-0.23713526480982425,-0.7681094808259458,-0.16730402021835786
0.0045,0.31345513057197805,0.24978970145158355,-0.41126160132906847,0.355846006811964,-0.5032731908087088,0.19983176116126683,-0.7682742699151963,0.2372306712079759,0.16717606963838882,-0.23723067120797617,-0.7682742699151967,-0.16717606963838844
0.00475,0.31321523001645324,0.2498369558832847,-0.41143360343205926,0.35598877929839373,-0.5028884269262491,0.1998695647066273,-0.7684390446853985,0.2373258528655962,0.16704812267544136,-0.23732585286559618,-0.7684390446853989,-0.16704812267544136
0.005,0.31297533658246596,0.24988386619045522,-0.41160559032390975,0.3561312149306689,-0.5025036970706807,0.19990709295236436,-0.7686038048836177,0.23742080995377923,0.16692017951064875,-0.23742080995377945,-0.768603804883618,-0.16692017951064902
0.00525,0.3127354506090784,0.24993043258354966,-0.4117775617409929,0.35627331396602957,-0.5021190018317309,0.19994434606683978,-0.768768550257302,0.23751554264402042,0.1667922403248422,-0.23751554264401992,-0.7687685502573021,-0.16679224032484183
0.0055,0.31249557243479276,0.2499766552735698,-0.41194951742008296,0.3564150766623133,-0.5017343417982294,0.19998132421885592,-0.7689332805542866,0.23761005110820907,0.1666643052985566,-0.23761005110820876,-0.7689332805542862,-0.16666430529855683
0.00575,0.31225570239755185,0.2500225344720688,-0.41212145709835585,0.3565565032779511,-0.5013497175581041,0.2000180275776551,-0.7690979955227915,0.23770433551863446,0.16653637461202808,-0.23770433551863393,-0.7690979955227912,-0.16653637461202808
0.006,0.3120158408347392,0.25006807039114787,-0.41229338051339265,0.3566975940719655,-0.5009651296983817,0.2000544563129189,-0.7692626949114232,0.23779839604797753,0.16640844844519515,-0.23779839604797726,-0.7692626949114224,-0.16640844844519465
0.00625,0.3117759880831784,0.2501132632434535,-0.41246528740317656,0.35683834930397124,-0.5005805788051872,0.20009061059476255,-0.7694273784691728,0.23789223286931446,0.16628052697769474,-0.23789223286931424,-0.7694273784691729,-0.16628052697769546
0.0065,0.31153614447913003,0.2501581132421766,-0.4126371775060921,0.3569787692341677,-0.5001960654637433,0.20012649059374157,-0.7695920459454222,0.23798584615611226,0.16615261038886936,-0.23798584615611174,-0.769592045945422,-0.1661526103888694
0.00675,0.31129631035829786,0.25020262060104975,-0.4128090505609308,0.3571188541233437,-0.49981159025836897,0.2001620964808401,-0.7697566970899354,0.23807923608222933,0.16602469885775936,-0.2380792360822293,-0.7697566970899358,-0.16602469885775878
0.007,0.3110564860558196,0.25024678553434637,-0.4129809063068864,0.35725860423286987,-0.49942715377247876,0.2001974284274774,-0.7699213316528668,0.23817240282191363,0.16589679256310474,-0.2381724028219136,-0.7699213316528662,-0.1658967925631043
0.00725,0.3108166719062757,0.2502906082568788,-0.41315274448355793,0.35739801982470004,-0.4990427565885843,0.20023248660550272,-0.7700859493847545,0.23826534654980047,0.16576889168334716,-0.23826534654980025,-0.7700859493847546,-0.16576889168334716
0.0075,0.3105768682436809,0.25033408898399495,-0.4133245648309472,0.3575371011613678,-0.4986583992882906,0.20026727118719614,-0.7702505500365281,0.2383580674409126,0.16564099639663016,-0.23835806744091237,-0.7702505500365275,-0.16564099639662955
0.00775,0.31033707540148975,0.2503772279315768,-0.4134963670894643,0.35767584850598555,-0.49827408245229754,0.20030178234526153,-0.770415133359503,0.2384505656706576,0.16551310688079515,-0.23845056567065714,-0.7704151333595031,-0.16551310688079482
0.008,0.31009729371259215,0.2504200253160413,-0.4136681509999208,0.3578142621222395,-0.49788980666039884,0.2003360202528336,-0.7705796991053837,0.238542841414827,0.16538522331338348,-0.23854284141482696,-0.7705796991053835,-0.16538522331338276
0.00825,0.3098575235093154,0.2504624813543353,-0.4138399163035374,0.3579523422743933,-0.49750557249148036,0.20036998508346865,-0.770744247026262,0.23863489484959613,0.16525734587163562,-0.23863489484959588,-0.7707442470262622,-0.1652573458716349
0.0085,0.3096177651234223,0.2505045962639356,-0.4140116627419364,0.35809008922728053,-0.4971213805235217,0.2004036770111485,-0.7709087768746192,0.2387267261515208,0.1651294747324929,-0.23872672615152085,-0.7709087768746189,-0.1651294747324923
0.00875,0.3093780188861135,0.2505463702628444,-0.4141833900571486,0.3582275032463054,-0.49673723133359343,0.20043709621027578,-0.7710732884033253,0.23881833549753737,0.1650016100725945,-0.2388183354975374,-0.7710732884033251,-0.16500161007259442
0.009,0.3091382851280227,0.2505878035695916,-0.41435509799161196,0.3583645845974401,-0.4963531254978571,0.20047024285567405,-0.7712377813656393,0.23890972306496053,0.1648737520682792,-0.2389097230649604,-0.7712377813656386,-0.1648737520682785
0.00925,0.3088985641792209,0.2506288964032294,-0.4145267862881692,0.35850133354722397,-0.49596906359156623,0.20050311712258356,-0.7714022555152099,0.23900088903148317,0.164745900895585,-0.239000889031483,-0.7714022555152099,-0.164745900895585
0.0095,0.3086588563692124,0.2506696489833329,-0.41469845469006855,0.3586377503627594,-0.49558504618906263,0.20053571918666624,-0.7715667106060753,0.2390918335751729,0.16461805673024676,-0.23909183357517308,-0.7715667106060755,-0.1646180567302471
0.00975,0.3084191620269359,0.25071006152999664,-0.41487010294096843,0.35877383531171114,-0.49520107386377915,0.20056804922399768,-0.771731146392664,0.23918255687447457,0.1644902197476999,-0.23918255687447443,-0.7717311463926639,-0.16449021974769945
0.01,0.3081794814807653,0.25075013426383236,-0.4150417307849343,0.3589095886623047,-0.49481714718823766,0.2006001074110653,-0.7718955626297935,0.23927305910820384,0.1643623901230755,-0.2392730591082035,-0.7718955626297934,-0.16436239012307588
0.01025,0.30793981505850826,0.2507898674059687,-0.4152133379664349,0.3590450106833239,-0.4944332667340467,0.20063189392477454,-0.7720599590726736,0.23936334045554958,0.1642345680312044,-0.2393633404555498,-0.7720599590726731,-0.1642345680312048
0.0105,0.3077001630874042,0.2508292611780496,-0.4153849242303512,0.35918010164410824,-0.49404943307190413,0.20066340894243928,-0.7722243354769026,0.23945340109607235,0.164106753646616,-0.23945340109607274,-0.772224335476903,-0.16410675364661653
0.01075,0.3074605258941268,0.25086831580223046,-0.4155564893219711,0.35931486181455136,-0.4936656467715953,0.20069465264178402,-0.7723886915984712,0.23954324120970175,0.16397894714353478,-0.23954324120970166,-0.7723886915984709,-0.16397894714353461
0.011,0.30722090380478234,0.2509070315011773,-0.41572803298698835,0.3594492914651003,-0.4932819084019911,0.20072562520094184,-0.7725530271937601,0.2396328609767342,0.1638511486958846,-0.2396328609767341,-0.7725530271937597,-0.16385114869588396
0.01125,0.30698129714490946,0.2509454084980661,-0.4158995549715101,0.3595833908667527,-0.4928982185310504,0.20075632679845287,-0.7727173420195427,0.2397222605778354,0.16372335847728592,-0.2397222605778355,-0.7727173420195427,-0.16372335847728553
0.0115,0.3067417062394786,0.2509834470165787,-0.41607105502204766,0.3597171602910519,-0.49251457772581647,0.20078675761326314,-0.7728816358329826,0.23981144019403475,0.16359557666105531,-0.23981144019403527,-0.7728816358329833,-0.1635955766610558
0.01175,0.30650213141289157,0.2510211472809036,-0.4162425328855209,0.35985060001008956,-0.4921309865524178,0.20081691782472277,-0.7730459083916357,0.23990040000672724,0.16346780342020895,-0.23990040000672694,-0.7730459083916356,-0.1634678034202086
0.012,0.3062625729889814,0.25105850951573083,-0.41641398830926385,0.3599837102965025,-0.49174744557606864,0.20084680761258508,-0.7732101594534498,0.23998914019766884,0.16334003892745752,-0.23998914019766895,-0.7732101594534501,-0.1633400389274568
0.01225,0.3060230312910145,0.251095533946253,-0.41658542104101515,0.36011649142346835,-0.4913639553610661,0.2008764271570022,-0.7733743887767649,0.2400776609489791,0.1632122833552082,-0.24007766094897964,-0.7733743887767655,-0.163212283355208
0.0125,0.3057835066416834,0.2511322207981622,-0.416756830828925,0.36024894366470545,-0.49098051647079227,0.20090577663852976,-0.7735385961203143,0.24016596244313768,0.16308453687556512,-0.2401659624431377,-0.7735385961203136,-0.16308453687556504
0.01275,0.30554399936311655,0.25116857029764916,-0.4169282174215541,0.3603810672944719,-0.4905971294677112,0.2009348562381187,-0.773702781243221,0.24025404486298216,0.16295679966032917,-0.24025404486298177,-0.7737027812432208,-0.162956799660329
0.013,0.3053045097768677,0.25120458267139845,-0.4170995805678709,0.3605128625875613,-0.4902137949133708,0.20096366613711836,-0.7738669439050047,0.24034190839170827,0.16282907188099677,-0.2403419083917082,-0.7738669439050047,-0.16282907188099677
0.01325,0.30506503820392383,0.2512402581465915,-0.41727092001725596,0.3606443298193014,-0.4898305133684009,0.20099220651727287,-0.774031083865575,0.24042955321286819,0.16270135370876032,-0.24042955321286794,-0.7740310838655751,-0.16270135370875977
0.0135,0.304825584964699,0.2512755969509004,-0.4174422355195002,0.36077546926555293,-0.4894472853925127,0.20102047756072028,-0.7741952008852365,0.2405169795103692,0.16257364531450674,-0.24051697951036946,-0.7741952008852366,-0.1625736453145062
0.01375,0.3045861503790374,0.2513105993124881,-0.4176135268248055,0.3609062812027083,-0.4890641115444988,0.2010484794499899,-0.7743592947246872,0.24060418746847267,0.16244594686882,-0.24060418746847229,-0.774359294724687,-0.1624459468688206
0.014,0.3043467347662124,0.25134526546000635,-0.41778479368378224,0.3610367659076864,-0.4886809923822337,0.201076212368005,-0.7745233651450176,0.24069117727179168,0.16231825854198076,-0.24069117727179182,-0.7745233651450175,-0.1623182585419809
0.01425,0.3041073384449264,0.25137959562259377,-0.41795603584745455,0.3611669236579353,-0.4882979284626702,0.20110367649807487,-0.7746874119077128,0.24077794910529063,0.162190580503961,-0.24077794910529063,-0.7746874119077127,-0.16219058050396065
0.0145,0.30386796173330805,0.25141359002987457,-0.4181272530672581,0.36129675473142514,-0.4879149203418428,0.20113087202389907,-0.7748514347746519,0.24086450315428387,0.16206291292443065,-0.24086450315428395,-0.7748514347746521,-0.16206291292443117
0.01475,0.30362860494891664,0.25144724891195464,-0.4182984450950376,0.3614262594066511,-0.48753196857486564,0.201157799129563,-0.7750154335081078,0.24095083960443484,0.1619352559727551,-0.2409508396044343,-0.7750154335081081,-0.16193525597275504
0.015,0.30338926840873587,0.2514805724994224,-0.41846961168305125,0.3615554379626276,-0.4871490737159299,0.20118445799953777,-0.7751794078707486,0.24103695864175229,0.16180760981799303,-0.24103695864175215,-0.7751794078707483,-0.16180760981799278
0.01525,0.3031499524291804,0.2515135610233456,-0.4186407525839667,0.36168429067888885,-0.4867662363183078,0.201210848818676,-0.7753433576256357,0.2411228604525933,0.1616799746288965,-0.24112286045259276,-0.7753433576256356,-0.16167997462889638
0.0155,0.30291065732609074,0.25154621471526933,-0.41881186755086874,0.3618128178354856,-0.486383456934349,0.20123697177221567,-0.7755072825362265,0.24120854522365698,0.1615523505739156,-0.24120854522365703,-0.775507282536227,-0.16155235057391576
0.01575,0.3026713834147338,0.25157853380721634,-0.4189829563372491,0.36194101971298276,-0.4860007361154798,0.20126282704577264,-0.7756711823663726,0.24129401314198892,0.16142473782119166,-0.24129401314198856,-0.7756711823663731,-0.16142473782119174
0.016,0.3024321310098034,0.2516105185316803,-0.41915401869701563,0.3620688965924602,-0.48561807441220534,0.2012884148253441,-0.7758350568803212,0.2413792643949737,0.1612971365385621,-0.24137926439497345,-0.7758350568803216,-0.16129713653856181
0.01625,0.3021929004254194,0.2516421691216305,-0.4193250543844864,0.362196448755506,-0.48523547237410763,0.20131373529730456,-0.7759989058427145,0.24146429917033777,0.1611695468935574,-0.24146429917033774,-0.7759989058427148,-0.16116954689355664
0.0165,0.30195369197512834,0.25167348581050303,-0.4194960631543933,0.36232367648421954,-0.4848529305498438,0.20133878864840288,-0.7761627290185898,0.2415491176561468,0.16104196905340262,-0.2415491176561474,-0.7761627290185895,-0.1610419690534024
0.01675,0.301714505971903,0.2517044688322063,-0.41966704476188105,0.3624505800612074,-0.48447044948714846,0.20136357506576524,-0.7763265261733803,0.24163372004080497,0.1609144031850151,-0.24163372004080474,-0.7763265261733805,-0.16091440318501457
0.017,0.3014753427281405,0.2517351184211137,-0.4198379989625081,0.3625771597695787,-0.4840880297328324,0.2013880947368908,-0.7764902970729155,0.2417181065130528,0.16078684945500918,-0.24171810651305278,-0.7764902970729152,-0.160786849455009
0.01725,0.3012362025556652,0.251765434812063,-0.4200089255122448,0.36270341589294924,-0.48370567183278107,0.20141234784965026,-0.7766540414834202,0.24180227726196654,0.1606593080296889,-0.2418022772619664,-0.7766540414834204,-0.1606593080296888
0.0175,0.3009970857657238,0.2517954182403565,-0.4201798241674765,0.36282934871543254,-0.48332337633195466,0.20143633459228494,-0.7768177591715152,0.24188623247695568,0.16053177907505262,-0.24188623247695554,-0.7768177591715153,-0.16053177907505337
0.01775,0.30075799266899067,0.25182506894175727,-0.4203506946850009,0.36295495852164433,-0.4829411437743884,0.20146005515340595,-0.7769814499042192,0.24196997234776332,0.16040426275679576,-0.24196997234776382,-0.7769814499042186,-0.1604042627567956
0.018,0.30051892357556315,0.25185438715248754,-0.42052153682203,0.3630802455966972,-0.48255897470319203,0.20148350972199014,-0.7771451134489443,0.24205349706446486,0.16027675924030077,-0.24205349706446505,-0.7771451134489445,-0.16027675924030066
0.01825,0.3002798787949636,0.2518833731092277,-0.42069235033619085,0.36320521022619695,-0.4821768696605503,0.2015066984873821,-0.7773087495735018,0.24213680681746458,0.16014926869064783,-0.24213680681746486,-0.7773087495735022,-0.160149268690648
0.0185,0.3000408586361383,0.25191202704911453,-0.4208631349855234,0.3633298526962447,-0.48179482918771815,0.20152962163929214,-0.7774723580460986,0.24221990179749675,0.16002179127260796,-0.2422199017974967,-0.7774723580460988,-0.16002179127260724
0.01875,0.29980186340745735,0.25194034920973823,-0.4210338905284822,0.36345417329343305,-0.48141285382502785,0.20155227936779033,-0.7776359386353394,0.24230278219562246,0.159894327150644,-0.24230278219562223,-0.7776359386353396,-0.15989432715064428
0.019,0.29956289341671455,0.2519683398291407,-0.4212046167239357,0.3635781723048438,-0.4810309441118826,0.2015746718633129,-0.7777994911102246,0.24238544820323,0.15976687648891538,-0.24238544820322983,-0.7777994911102243,-0.15976687648891527
0.01925,0.2993239489711287,0.25199599914581583,-0.42137531333116784,0.36370185001804695,-0.48064910058675775,0.20159679931665347,-0.777963015240152,0.2424679000120319,0.15963943945126924,-0.242467900012032,-0.7779630152401517,-0.15963943945126913
0.0195,0.29908503037733886,0.2520233273987063,-0.421545980109877,0.36382520672109736,-0.4802673237872018,0.20161866191896438,-0.7781265107949169,0.24255013781406498,0.15951201620124736,-0.24255013781406537,-0.7781265107949167,-0.159512016201248
0.01975,0.2988461379414102,0.25205032482719997,-0.4217166168201766,0.36394824270253345,-0.47988561424983484,0.20164025986175915,-0.7782899775447132,0.24263216180168953,0.1593846069020852,-0.24263216180168934,-0.7782899775447133,-0.15938460690208606
0.02,0.2986072719688283,0.2520769916711303,-0.4218872232225931,0.36407095825137653,-0.4795039725103485,0.20166159333690417,-0.7784534152601308,0.24271397216758483,0.15925721171670904,-0.2427139721675847,-0.778453415260131,-0.15925721171670865
0.02025,0.2983684327645035,0.2521033281707748,-0.42205779907807145,0.3641933536571272,-0.4791223991035063,0.20168266253662043,-0.778616823712158,0.24279556910475206,0.15912983080773507,-0.2427955691047522,-0.778616823712158,-0.15912983080773563
0.0205,0.298129620632767,0.25212933456685355,-0.42222834414797,0.3643154292097645,-0.4787408945631419,0.20170346765348304,-0.7787802026721811,0.24287695280650995,0.15900246433747597,-0.24287695280651,-0.7787802026721808,-0.15900246433747553
0.02075,0.29789083587737286,0.2521550111005238,-0.42239885819406253,0.36443718519974255,-0.4783594594221604,0.20172400888041875,-0.7789435519119834,0.24295812346649565,0.15887511246793226,-0.24295812346649542,-0.7789435519119834,-0.1588751124679324
0.021,0.2976520788014968,0.25218035801338207,-0.4225693409785395,0.36455862191799016,-0.47797809421253773,0.20174428641070535,-0.7791068712037477,0.2430390812786603,0.1587477753607986,-0.24303908127866053,-0.7791068712037477,-0.15874777536079912
0.02125,0.2974133497077378,0.25220537554746064,-0.42273979226400477,0.36467973965590866,-0.4775967994653189,0.20176430043796767,-0.7792701603200543,0.24311982643727276,0.15862045317745999,-0.24311982643727315,-0.7792701603200539,-0.15862045317746049
0.0215,0.2971746488981148,0.25223006394522635,-0.42291021181347904,0.3648005387053692,-0.47721557571061796,0.2017840511561807,-0.7794334190338807,0.2432003591369132,0.1584931460789947,-0.24320035913691312,-0.7794334190338812,-0.15849314607899434
0.02175,0.2969359766740681,0.25225442344957855,-0.42308059939040144,0.36492101935871046,-0.4768344234776219,0.2018035387596625,-0.779596647118606,0.24328067957247415,0.15836585422616994,-0.2432806795724742,-0.7795966471186054,-0.1583658542261703
0.022,0.2966973333364607,0.2522784543038472,-0.4232509547586226,0.3650411819087395,-0.4764533432945836,0.20182276344307742,-0.7797598443480038,0.2433607879391598,0.1582385777794458,-0.24336078793916038,-0.7797598443480036,-0.1582385777794461
0.02225,0.29645871918557654,0.2523021567517915,-0.4234212776824138,0.36516102664872585,-0.4760723356888261,0.20184172540143283,-0.7799230104962493,0.24344068443248446,0.15811131689897434,-0.2434406844324846,-0.7799230104962498,-0.15811131689897462
0.0225,0.29622013452111884,0.2523255310375972,-0.4235915679264585,0.3652805538724026,-0.4756914011867426,0.20186042483007807,-0.7800861453379165,0.24352036924826936,0.15798407174459786,-0.24352036924826911,-0.780086145337916,-0.1579840717445975
0.02275,0.29598157964221394,0.25234857740587635,-0.423761825255861,0.3653997638739638,-0.47531054031379205,0.2018788619247015,-0.7802492486479755,0.24359984258264333,0.1578568424758482,-0.24359984258264333,-0.7802492486479757,-0.15785684247584786
0.023,0.29574305484740737,0.25237129610166403,-0.42393204943613777,0.36551865694806096,-0.47492975359450507,0.20189703688133076,-0.7804123202017991,0.24367910463204145,0.157729629251951,-0.24367910463204134,-0.7804123202017991,-0.157729629251951
0.02325,0.2955045604346649,0.2523936873704162,-0.42410224023322407,0.36563723338980403,-0.47454904155247757,0.20191494989633246,-0.7805753597751562,0.24375815559320296,0.15760243223182158,-0.24375815559320327,-0.7805753597751562,-0.15760243223182174
0.0235,0.29526609670137305,0.2524157514580111,-0.4242723974134713,0.36575549349475633,-0.4741684047103742,0.20193260116640854,-0.7807383671442164,0.24383699566317116,0.15747525157406628,-0.24383699566317102,-0.7807383671442167,-0.15747525157406564
0.02375,0.2950276639443378,0.2524374886107425,-0.4244425207436485,0.36587343755893403,-0.4737878435899281,0.2019499908885935,-0.780901342085549,0.24391562503929,0.1573480874369811,-0.24391562503928993,-0.7809013420855487,-0.1573480874369811
0.024,0.2947892624597871,0.2524588990753226,-0.42461260999094114,0.3659910658788064,-0.47340735871193895,0.2019671192602578,-0.7810642843761206,0.24399404391920468,0.15722093997855374,-0.24399404391920468,-0.7810642843761209,-0.15722093997855335
0.02425,0.29455089254336625,0.25247998309887854,-0.4247826649229512,0.36610837875129,-0.4730269505962729,0.20198398647910254,-0.7812271937932996,0.24407225250086056,0.1570938093564629,-0.2440722525008603,-0.7812271937932996,-0.1570938093564631
0.0245,0.29431255449014204,0.2525007409289487,-0.4249526853076988,0.3662253764737494,-0.4726466197618644,0.20200059274315918,-0.7813900701148532,0.24415025098250018,0.1569666957280762,-0.24415025098250004,-0.7813900701148532,-0.15696669572807592
0.02475,0.2940742485945994,0.2525211728134835,-0.42512267091361955,0.3663420593439945,-0.47226636672671435,0.20201693825078648,-0.7815529131189479,0.24422803956266323,0.1568395992504532,-0.2442280395626632,-0.781552913118948,-0.156839599250453
0.025,0.29383597515064364,0.2525412790008429,-0.4252926215095687,0.36645842766027786,-0.47188619200788956,0.20203302320067407,-0.7817157225841496,0.24430561844018528,0.15671252008034342,-0.2443056184401855,-0.7817157225841501,-0.15671252008034403
0.02525,0.2935977344515979,0.25256105973979426,-0.42546253686481617,0.36657448172129364,-0.4715060961215234,0.20204884779183563,-0.7818784982894255,0.24438298781419626,0.1565854583741862,-0.24438298781419615,-0.7818784982894255,-0.15658545837418672
0.0255,0.29335952679020655,0.2525805152795108,-0.4256324167490525,0.366690221826177,-0.47112607958281644,0.2020644122236087,-0.7820412400141414,0.24446014788411807,0.15645841428811036,-0.24446014788411813,-0.7820412400141411,-0.15645841428811058
0.02575,0.29312135245863113,0.25259964586956885,-0.4258022609323817,0.3668056482745001,-0.4707461429060333,0.20207971669565566,-0.7822039475380638,0.24453709884966698,0.15633138797793786,-0.24453709884966737,-0.7822039475380635,-0.15633138797793755
0.026,0.2928832117484533,0.25261845175995024,-0.4259720691853299,0.36692076136627017,-0.47036628660450586,0.2020947614079599,-0.7823666206413578,0.24461384091084698,0.1562043795991752,-0.24461384091084667,-0.7823666206413579,-0.1562043795991754
0.02625,0.2926451049506722,0.2526369332010323,-0.4261418412788384,0.3670355614019284,-0.46998651119063145,0.20210954656082558,-0.7825292591045909,0.24469037426795315,0.15607738930702597,-0.24469037426795284,-0.7825292591045909,-0.1560773893070264
0.0265,0.2924070323557067,0.25265509044359463,-0.42631157698426486,0.3671500486823502,-0.4696068171758726,0.20212407235487617,-0.78269186270873,0.24476669912156704,0.15595041725637787,-0.24476669912156718,-0.78269186270873,-0.15595041725637765
0.02675,0.29216899425339315,0.25267292373881334,-0.4264812760733887,0.3672642235088383,-0.4692272050707579,0.20213833899105113,-0.7828544312351408,0.2448428156725589,0.15582346360181,-0.24484281567255872,-0.7828544312351408,-0.15582346360181
0.027,0.2919309909329871,0.2526904333382603,-0.42665093831840295,0.36737808618312456,-0.46884767538487826,0.2021523466706085,-0.7830169644655912,0.24491872412208368,0.15569652849759413,-0.24491872412208318,-0.783016964465591,-0.15569652849759408
0.02725,0.29169302268316233,0.25270761949389864,-0.4268205634919224,0.3674916370073686,-0.4684682286268951,0.20216609559511867,-0.7831794621822491,0.24499442467157942,0.15556961209768685,-0.2449944246715798,-0.783179462182249,-0.15556961209768722
0.0275,0.29145508979201007,0.25272448245808504,-0.42699015136697743,0.3676048762841526,-0.46808886530452853,0.20217958596646876,-0.7833419241676824,0.24506991752276874,0.15544271455573946,-0.2450699175227692,-0.7833419241676826,-0.1554427145557392
0.02775,0.2912171925470397,0.25274102248356595,-0.42715970171701906,0.36771780431648243,-0.4677095859245677,0.20219281798685282,-0.7835043502048598,0.24514520287765554,0.15531583602508867,-0.24514520287765537,-0.7835043502048598,-0.1553158360250887
0.028,0.2909793312351793,0.2527572398234757,-0.42732921431591175,0.3678304214077842,-0.4673303909928637,0.20220579185878015,-0.7836667400771508,0.24522028093852327,0.15518897665876302,-0.24522028093852286,-0.7836667400771502,-0.15518897665876333
0.02825,0.29074150614277455,0.2527731347313343,-0.42749868893794224,0.36794272786190313,-0.466951281014335,0.2022185077850676,-0.7838290935683238,0.2452951519079355,0.1550621366094806,-0.24529515190793563,-0.783829093568324,-0.15506213660948082
0.0285,0.2905037175555879,0.252788707461049,-0.4276681253578156,0.36805472398310085,-0.4665722564929617,0.20223096596883947,-0.7839914104625518,0.24536981598873392,0.15493531602964808,-0.24536981598873417,-0.7839914104625517,-0.15493531602964744
0.02875,0.2902659657588005,0.2528039582669071,-0.42783752335065284,0.36816641007605483,-0.46619331793178903,0.20224316661352626,-0.7841536905444039,0.2454442733840368,0.1548085150713607,-0.24544427338403743,-0.7841536905444039,-0.1548085150713612
0.029,0.2900282510370106,0.2528188874035791,-0.4280068826919944,0.36827778644585485,-0.46581446583292624,0.20225510992286333,-0.7843159335988532,0.24551852429723725,0.15468173388640644,-0.24551852429723725,-0.7843159335988528,-0.15468173388640594
